,Prefix,Last,First,Suffix,FilingType,StateDst,Year,FilingDate,DocID
30849,Hon.,Green,Mark Dr,,P,TN07,2022,1/3/2022,20019881
30850,Hon.,Green,Mark Dr,,P,TN07,2022,1/18/2022,20020188
30851,Hon.,Green,Mark Dr,,P,TN07,2022,2/8/2022,20020362
30852,Hon.,Green,Mark Dr,,P,TN07,2022,2/14/2022,20020442
30853,Hon.,Green,Mark Dr,,P,TN07,2022,3/3/2022,20020501
30854,Hon.,Green,Mark Dr,,P,TN07,2022,3/8/2022,20020569
30855,Hon.,Green,Mark Dr,,P,TN07,2022,4/13/2022,20020773
30856,Hon.,Green,Mark Dr,,P,TN07,2022,4/20/2022,20020830
30857,Hon.,Green,Mark Dr,,P,TN07,2022,5/31/2022,20021121
30858,Hon.,Green,Mark Dr,,P,TN07,2022,8/1/2022,20021154
30859,Hon.,Green,Mark Dr,,P,TN07,2022,8/18/2022,20021571
30860,Hon.,Green,Mark Dr,,P,TN07,2022,9/1/2022,20021614
30861,Hon.,Green,Mark Dr,,P,TN07,2022,10/3/2022,20021778
30862,Hon.,Green,Mark Dr,,P,TN07,2022,10/24/2022,20021887
30863,Hon.,Green,Mark Dr,,X,TN07,2022,5/8/2023,30018369
30864,,Greene,Clifford Mark,,D,WA09,2022,5/15/2023,40003486
30865,Hon.,Greene,Marjorie Taylor,,P,GA14,2022,1/20/2022,20020263
30866,Hon.,Greene,Marjorie Taylor,,P,GA14,2022,3/7/2022,20020568
30867,Hon.,Greene,Marjorie Taylor,,P,GA14,2022,6/20/2022,20021248
30868,Hon.,Greene,Marjorie Taylor Mrs,,A,GA14,2022,5/1/2024,10059471
30869,Hon.,Greene,Marjorie Taylor Mrs,,O,GA14,2022,8/14/2023,10052888
30870,Hon.,Greene,Marjorie Taylor Mrs,,X,GA14,2022,5/2/2023,30018179
30871,Mr.,Greer,Phillip Joseph,,D,AL05,2022,6/17/2022,40003380
30872,,Griffie,Michael,,C,MI13,2022,5/16/2022,10048794
30873,,Griffin,Lance Alan,,C,MD03,2022,5/13/2022,10047711
30874,Hon.,Griffith,H. Morgan,,O,VA09,2022,5/9/2023,10052484
30875,Hon.,Grijalva,Raúl M.,,O,AZ07,2022,7/28/2023,10052441
30876,Hon.,Grijalva,Raúl M.,,X,AZ07,2022,4/25/2023,30018068
30877,,Grooms,Matthew,,C,NC04,2022,5/17/2022,10049354
30878,,Gross,Alan,,C,AK00,2022,5/12/2022,10046362
30879,,Gross,Alan,,X,AK00,2022,5/11/2022,8218714
30880,,Grossman,Kyle William,,C,IA04,2022,2/7/2022,10044557
30881,Hon.,Grothman,Glenn S.,,O,WI06,2022,6/27/2023,10052986
30882,Hon.,Grothman,Glenn S.,,X,WI06,2022,5/9/2023,30018420
30883,,Gryder,Scott,,C,IL14,2022,5/16/2022,10048904
30884,Hon.,Guest,Michael Patrick,,A,MS03,2022,8/11/2023,8219907
30885,Hon.,Guest,Michael Patrick,,O,MS03,2022,8/11/2023,8219896
30886,Hon.,Guest,Michael Patrick,,P,MS03,2022,3/18/2022,20020644
30887,Hon.,Guest,Michael Patrick,,P,MS03,2022,5/2/2022,20020792
30888,Hon.,Guest,Michael Patrick,,P,MS03,2022,5/22/2022,20021007
30889,Hon.,Guest,Michael Patrick,,P,MS03,2022,6/22/2022,20021172
30890,Hon.,Guest,Michael Patrick,,P,MS03,2022,7/26/2022,20021434
30891,Hon.,Guest,Michael Patrick,,P,MS03,2022,9/14/2022,20021691
30892,Hon.,Guest,Michael Patrick,,X,MS03,2022,4/24/2023,30018058
30893,,Gustafson,Corey,,C,CA50,2022,10/31/2022,10050546
30894,Hon.,Guthrie,Brett,,O,KY02,2022,5/12/2023,8219767
30895,,Haddad,Roberto Adrian,,C,TX15,2022,4/17/2022,10046291
30896,,Haderlein,Elizabeth,,C,IL16,2022,9/5/2022,10050330
30897,,Hageman,Harriet,,C,WY00,2022,5/14/2022,10047910
30898,Hon.,Hageman,Harriet,,H,WY00,2022,8/13/2023,10054206
30899,Hon.,Hageman,Harriet,,X,WY00,2022,5/12/2023,30018716
30900,,Hagg,Jacob,,C,MI07,2022,5/16/2022,10046875
30901,,Hagg,Jacob,,X,MI07,2022,6/22/2022,30017089
30902,,Hahn,Kara,,W,NY01,2022,6/6/2022,7877
30903,,Hahn,Kara,,X,NY01,2022,6/6/2022,30017222
30904,,Haire,Marvin Jonathan,,C,TX36,2022,2/2/2022,10044532
30905,Mr.,Halcro,Andrew J.,,D,AK00,2022,7/7/2022,40003372
30906,,Hale,Merritt,,C,VA06,2022,5/8/2022,10047119
30907,,Hall,Matt,,C,IN05,2022,3/30/2022,10044708
30908,,Hamilton,Michaelangelo Collins,,C,FL23,2022,7/31/2022,10050081
30909,,Hampson,Beth,,C,CA02,2022,5/14/2022,10048763
30910,,Hansel,George,,C,NH02,2022,7/6/2022,10049814
30911,,Hanson,Tommy,,C,IL05,2022,10/3/2022,10050254
30912,,Hanson,Tommy,,D,IL05,2022,8/4/2022,40003399
30913,,Hanson,Tommy,,X,IL05,2022,10/3/2022,30017697
30914,,Harbour,Joanna,,C,OR03,2022,9/6/2022,10050343
30915,,Harbour,Joanna,,D,OR03,2022,7/7/2022,40003370
30916,Hon.,Harder,Josh,,O,CA09,2022,5/10/2023,10051998
30917,,Harder,Kathleen,,C,OR06,2022,5/16/2022,10046237
30918,,Hardy,Cresent,,C,NV01,2022,5/26/2022,10049511
30919,Dr.,Harmon,Mark Desmond,,C,TN02,2022,5/10/2022,10046270
30920,Dr.,Harper,John Edward,Sr.,X,TX04,2022,1/26/2022,30015257
30921,Hon.,Harris,Andy,,O,MD01,2022,5/15/2023,10054295
30922,Mr.,Harris,James Frank,Sr.,C,TX30,2022,2/3/2022,10044537
30923,,Harris,Kevin Corey,,C,FL24,2022,5/17/2022,10049303
30924,,Harshaw,Ronald,,D,MO01,2022,5/23/2022,40003367
30925,Hon.,Harshbarger,Diana,,O,TN01,2022,8/11/2023,8219898
30926,Hon.,Harshbarger,Diana,,P,TN01,2022,1/24/2022,8218540
30927,Hon.,Harshbarger,Diana,,P,TN01,2022,2/28/2022,8218580
30928,Hon.,Harshbarger,Diana,,P,TN01,2022,3/29/2022,8218621
30929,Hon.,Harshbarger,Diana,,P,TN01,2022,4/25/2022,8218662
30930,Hon.,Harshbarger,Diana,,P,TN01,2022,5/26/2022,8218894
30931,Hon.,Harshbarger,Diana,,P,TN01,2022,6/29/2022,8219056
30932,Hon.,Harshbarger,Diana,,P,TN01,2022,7/28/2022,8219131
30933,Hon.,Harshbarger,Diana,,P,TN01,2022,8/31/2022,8219202
30934,Hon.,Harshbarger,Diana,,P,TN01,2022,9/27/2022,8219228
30935,Hon.,Harshbarger,Diana,,P,TN01,2022,10/28/2022,8219266
30936,Hon.,Harshbarger,Diana,,P,TN01,2022,11/29/2022,8219281
30937,Hon.,Harshbarger,Diana,,P,TN01,2022,1/3/2023,8219315
30938,Hon.,Harshbarger,Diana,,P,TN01,2022,1/30/2023,8219343
30939,Hon.,Harshbarger,Diana,,X,TN01,2022,4/5/2023,30017887
30940,,Harvey,Terrance James,,C,MI03,2022,8/9/2022,10050143
30941,,Harvey-Hall,Phyllis,,C,AL02,2022,5/17/2022,10049297
30942,,Harwell,Beth,,C,TN05,2022,7/5/2022,8219064
30943,,Harwell,Beth,,X,TN05,2022,6/7/2022,8218989
30944,,Hathaway-Altman,Susan,,A,IL11,2022,5/18/2022,10049325
30945,,Hathaway-Altman,Susan,,A,IL11,2022,5/18/2022,10049371
30946,,Hathaway-Altman,Susan,,A,IL11,2022,5/18/2022,10049395
30947,,Hathaway-Altman,Susan,,A,IL11,2022,6/6/2022,10049687
30948,,Hathaway-Altman,Susan,,C,IL11,2022,5/16/2022,10046217
30949,,Hathaway-Altman,Susan,,X,IL11,2022,6/22/2022,30017279
30950,,Haugen,Mark,,C,ND00,2022,5/10/2022,10048082
30951,,Hausman,Matt,,C,IL13,2022,5/28/2022,10049557
30952,,Hausman,Matt,,X,IL13,2022,6/7/2022,8218977
30953,Hon.,Hayes,Jahana,,O,CT05,2022,5/13/2023,10052935
30954,,Hayslett,Kevin,,C,FL13,2022,7/24/2022,10049998
30955,,Hayslett,Kevin,,X,FL13,2022,5/17/2022,8218790
30956,,Hayward,William Reed,,D,TX20,2022,12/5/2022,8219306
30957,,Haywood,Joseph,,C,NC06,2022,7/31/2022,10049283
30958,,Haywood,Joseph,,X,NC06,2022,6/6/2022,30017360
30959,,Healey,Robert,Jr.,C,NJ03,2022,5/12/2022,10046235
30960,,Heeg,Andrea,,D,IL11,2022,7/7/2022,40003351
30961,Mr.,Heimlich,Phil,,C,OH08,2022,4/2/2022,10044740
30962,,Heiwig,Daniel,,C,IN09,2022,4/11/2022,10044790
30963,,Heldut,Andrew T.,,W,IL09,2022,,8219028
30964,,Hemphill,James Terrelle,,C,OH11,2022,6/1/2023,10054971
30965,,Hendricks,Jeanne,,C,MN06,2022,5/13/2022,10048328
30966,,Heng,Elizabeth,,A,CA22,2022,2/7/2022,10044429
30967,,Heng,Elizabeth,,C,CA22,2022,1/21/2022,10044400
30968,,Hennrich,Brent William,,C,WA03,2022,5/9/2022,10047856
30969,Hon.,Hern,Kevin,,O,OK01,2022,5/15/2023,10052487
30970,Hon.,Hern,Kevin,,P,OK01,2022,1/11/2022,20020202
30971,Hon.,Hern,Kevin,,P,OK01,2022,2/2/2022,20020359
30972,Hon.,Hern,Kevin,,P,OK01,2022,3/7/2022,20020571
30973,Hon.,Hern,Kevin,,P,OK01,2022,4/12/2022,20020789
30974,Hon.,Hern,Kevin,,P,OK01,2022,5/12/2022,20020995
30975,Hon.,Hern,Kevin,,P,OK01,2022,6/14/2022,20021223
30976,Hon.,Hern,Kevin,,P,OK01,2022,7/15/2022,20021388
30977,Hon.,Hern,Kevin,,P,OK01,2022,8/15/2022,20021553
30978,Hon.,Hern,Kevin,,P,OK01,2022,9/15/2022,20021704
30979,Hon.,Hern,Kevin,,P,OK01,2022,10/10/2022,20021828
30980,Hon.,Hern,Kevin,,P,OK01,2022,11/9/2022,20021964
30981,Hon.,Hern,Kevin,,P,OK01,2022,12/8/2022,20022102
30982,Mr.,Hernandez,Bob,,D,KS04,2022,8/4/2022,40003397
30983,,Hernandez,Daniel,,C,AZ06,2022,5/16/2022,10049282
30984,,Hernandez,Peter,,C,CA18,2022,3/29/2022,10044724
30985,Mr.,Herring,Wade Wilkes,II,C,GA01,2022,5/12/2022,10047917
30986,,Herrod,Christopher Niles,,C,UT03,2022,6/16/2022,8219034
30987,Hon.,Higgins,Brian,,O,NY26,2022,4/27/2023,10051962
30988,Hon.,Higgins,Clay Captain,,O,LA03,2022,4/24/2023,10051428
30989,,Higgins,Eileen,,W,FL27,2022,,8219002
30990,,Higgins,Eileen,,W,FL27,2022,7/7/2022,7876
30991,,Hill,Anthony Tony,,C,FL04,2022,6/2/2022,10049353
30992,,Hill,Dustin Anthony,,C,MO03,2022,6/28/2022,10048405
30993,,Hill,Dustin Anthony,,X,MO03,2022,6/6/2022,30016924
30994,Hon.,Hill,James French,,O,AR02,2022,8/13/2023,10052335
30995,Hon.,Hill,James French,,X,AR02,2022,5/24/2023,8219722
30996,,Hill,Natasha,,C,WA05,2022,6/14/2022,10049516
30997,Mrs.,Hill,Tartisha A.,,C,TX05,2022,2/25/2022,10044488
30998,Mrs.,Hill,Tartisha A.,,D,TX05,2022,2/8/2022,40003309
30999,,Hilliard,Jerome C.,,C,MI02,2022,6/1/2022,10049581
31000,Hon.,Himes,James A.,,O,CT04,2022,6/9/2023,10054108
31001,Hon.,Himes,James A.,,X,CT04,2022,5/15/2023,30018881
31002,,Hines,Robert Nicholas,,C,NC13,2022,5/20/2022,10046450
31003,,Hodge,Jevin D.,,C,AZ06,2022,5/25/2022,10048219
31004,,Hodges,Monte,,C,AR01,2022,4/23/2022,10046708
31005,,Hoggatt,Holden,,A,LA03,2022,9/6/2022,10050384
31006,,Hoggatt,Holden,,C,LA03,2022,9/6/2022,10050373
31007,,Holic,Jason Kyle,,C,FL10,2022,7/5/2022,10048481
31008,,Holic,Jason Kyle,,D,FL10,2022,7/7/2022,40003354
31009,Hon.,Hollingsworth,Trey,,P,IN09,2022,4/27/2022,8218661
31010,Hon.,Hollingsworth,Trey,,P,IN09,2022,6/10/2022,8218937
31011,Hon.,Hollingsworth,Trey,,P,IN09,2022,6/23/2022,8219044
31012,Hon.,Hollingsworth,Trey,,P,IN09,2022,9/9/2022,8219209
31013,Hon.,Hollingsworth,Trey,,P,IN09,2022,10/19/2022,8219258
31014,Hon.,Hollingsworth,Trey,,P,IN09,2022,11/16/2022,8219272
31015,,Holness,Dale Vc,,C,FL20,2022,7/21/2022,10048348
31016,,Holness,Dale Vc,,X,FL20,2022,6/7/2022,30016904
31017,,Holtzman,Elizabeth,,C,NY10,2022,7/21/2022,10049928
31018,,Holtzman,Elizabeth,,X,NY10,2022,7/13/2022,30017587
31019,Mr.,Horges,Bradley,Jr.,C,IL13,2022,5/29/2022,10049566
31020,Hon.,Horsford,Steven A.,,O,NV04,2022,8/8/2023,10053900
31021,Hon.,Horsford,Steven A.,,X,NV04,2022,5/11/2023,30018546
31022,,Houchin,Erin,,C,IN09,2022,2/2/2022,10044524
31023,Hon.,Houchin,Erin,,H,IN09,2022,8/11/2023,10051438
31024,Hon.,Houchin,Erin,,X,IN09,2022,5/12/2023,30018693
31025,Hon.,Houlahan,Chrissy,,O,PA06,2022,5/14/2023,10053606
31026,,Houlahan,Stephen William,,C,CA50,2022,4/18/2022,10046363
31027,,Howard,Taffy,,C,SD00,2022,5/5/2022,10046212
31028,Hon.,Hoyer,Steny H.,,O,MD05,2022,5/15/2023,10052444
31029,,Hoyle,Valerie,,C,OR04,2022,5/16/2022,10049222
31030,Hon.,Hoyle,Valerie,,A,OR04,2022,11/17/2023,10056266
31031,Hon.,Hoyle,Valerie,,H,OR04,2022,6/25/2023,10052716
31032,Hon.,Hoyle,Valerie,,X,OR04,2022,4/30/2023,30018140
31033,Mr.,Hubbard,Steven Erich,,C,TN04,2022,8/6/2022,10050121
31034,Hon.,Hudson,Richard,,O,NC09,2022,5/12/2023,10052309
31035,,Huff,Walter Earl,,D,LA05,2022,9/8/2022,8219212
31036,,Huff Brown,Gail,,C,NH01,2022,8/13/2022,10046397
31037,,Huff Brown,Gail,,X,NH01,2022,5/6/2022,30016395
31038,Hon.,Huffman,Jared,,O,CA02,2022,7/10/2023,10053933
31039,Hon.,Huffman,Jared,,X,CA02,2022,5/11/2023,30018560
31040,,Hughes,David M.,,C,AK00,2022,4/5/2022,10044763
31041,Hon.,Huizenga,Bill,,O,MI04,2022,8/23/2023,10053068
31042,Hon.,Huizenga,Bill,,X,MI04,2022,5/4/2023,30018237
31043,,Hunt,Jeremy,,C,GA02,2022,4/21/2022,10046318
31044,,Hunt,Wesley,,C,TX38,2022,12/12/2022,10048741
31045,,Hunt,Wesley,,X,TX38,2022,6/7/2022,30017095
31046,Hon.,Hunt,Wesley,,H,TX38,2022,5/10/2023,10053046
31047,,Imer,Laurel Anne,,C,CO07,2022,5/1/2022,10047144
31048,,Irwin,Steven,,C,PA12,2022,5/15/2022,10048894
31049,,Irwin,William,,C,MO04,2022,6/26/2022,10049858
31050,Hon.,Issa,Darrell E.,,A,CA48,2022,12/14/2023,10056429
31051,Hon.,Issa,Darrell E.,,O,CA48,2022,7/31/2023,10052336
31052,Hon.,Issa,Darrell E.,,X,CA48,2022,4/21/2023,30018048
31053,,Itkis,Mikhail,,C,NY12,2022,7/14/2022,10049981
31054,,Ivanovskis,Jeremy Daniel,,A,TX03,2022,2/8/2023,10050888
31055,,Ivanovskis,Jeremy Daniel,,A,TX03,2022,2/9/2023,10050891
31056,,Ivanovskis,Jeremy Daniel,,C,TX03,2022,2/8/2023,10044361
31057,,Ivanovskis,Jeremy Daniel,,X,TX03,2022,1/26/2022,30015253
31058,,Ivey,Glenn,,C,MD04,2022,5/16/2022,10048982
31059,Hon.,Ivey,Glenn,,A,MD04,2022,8/13/2023,10055191
31060,Hon.,Ivey,Glenn,,H,MD04,2022,8/13/2023,10055187
31061,,Iyer,Steve,,C,CA14,2022,5/1/2022,10047137
31062,,Jackson,Jeff,,C,NC14,2022,5/4/2022,10047204
31063,Hon.,Jackson,Jeff,,H,NC14,2022,8/13/2023,10053797
31064,Hon.,Jackson,Jeff,,X,NC14,2022,5/10/2023,30018491
31065,,Jackson,Jonathan,,C,IL01,2022,6/22/2022,10049839
31066,Hon.,Jackson,Jonathan,,A,IL01,2022,8/13/2023,10055186
31067,Hon.,Jackson,Jonathan,,H,IL01,2022,8/13/2023,10054001
31068,Hon.,Jackson,Jonathan,,X,IL01,2022,5/12/2023,30018595
31069,Hon.,Jackson,Ronny Lynn,,O,TX13,2022,8/9/2023,10055556
31070,Hon.,Jackson,Ronny Lynn,,X,TX13,2022,5/24/2023,8219730
31071,Hon.,Jackson Lee,Sheila,,O,TX18,2022,10/4/2023,8219991
31072,Hon.,Jackson Lee,Sheila,,X,TX18,2022,5/24/2023,8219603
31073,Hon.,Jacobs,Christopher L.,,P,NY27,2022,2/18/2022,20020479
31074,Hon.,Jacobs,Christopher L.,,P,NY27,2022,3/18/2022,20020654
31075,Hon.,Jacobs,Christopher L.,,P,NY27,2022,5/19/2022,20020793
31076,Hon.,Jacobs,Christopher L.,,P,NY27,2022,6/23/2022,20021201
31077,Hon.,Jacobs,Christopher L.,,P,NY27,2022,7/28/2022,20021398
31078,Hon.,Jacobs,Christopher L.,,P,NY27,2022,9/9/2022,20021667
31079,Hon.,Jacobs,Christopher L.,,P,NY27,2022,9/26/2022,20021696
31080,Hon.,Jacobs,Christopher L.,,P,NY27,2022,10/18/2022,20021857
31081,Hon.,Jacobs,Christopher L.,,P,NY27,2022,11/16/2022,20021989
31082,Hon.,Jacobs,Christopher L.,,P,NY27,2022,12/12/2022,20022108
31083,Mr.,Jacobs,Matthew,,C,CA26,2022,5/23/2022,10049438
31084,Hon.,Jacobs,Sara,,O,CA51,2022,6/14/2023,10052695
31085,Hon.,Jacobs,Sara,,P,CA53,2022,6/21/2022,20021179
31086,Hon.,Jacobs,Sara,,X,CA51,2022,5/8/2023,30018336
31087,Hon.,Jacobs,Sara,,X,CA51,2022,6/21/2023,30019222
31088,,Jaffe,Mark,,X,NY16,2022,7/18/2022,30017616
31089,,Jaffe,Mark,,X,NY16,2022,7/28/2022,30017659
31090,Dr.,Jain,Usha,,C,FL10,2022,10/6/2022,10049944
31091,Dr.,Jain,Usha,,D,FL10,2022,7/8/2022,40003385
31092,Dr.,Jain,Usha,,X,FL10,2022,7/18/2022,30017593
31093,,James,John,,C,MI10,2022,7/25/2022,8219113
31094,,James,John,,X,MI10,2022,5/17/2022,8218792
31095,Hon.,James,John,,A,MI10,2022,8/18/2023,10055726
31096,Hon.,James,John,,A,MI10,2022,9/15/2023,10055805
31097,Hon.,James,John,,H,MI10,2022,8/13/2023,10053928
31098,Hon.,James,John,,X,MI10,2022,5/12/2023,30018652
31099,Hon.,Jayapal,Pramila,,O,WA07,2022,5/13/2023,10052820
31100,Hon.,Jeffries,Hakeem S.,,O,NY08,2022,5/15/2023,10052944
31101,Mr.,Johnson,Alden Patrick,,C,MS04,2022,5/13/2022,10048632
31102,Hon.,Johnson,Bill,,O,OH06,2022,5/15/2023,10052898
31103,Hon.,Johnson,Dusty,,O,SD00,2022,6/6/2023,10052060
31104,Hon.,Johnson,Dusty,,X,SD00,2022,5/13/2023,30018788
31105,,Johnson,Elizabeth,,C,GA12,2022,5/16/2022,10049211
31106,,Johnson,Gary,,C,AL01,2022,10/17/2022,10049918
31107,,Johnson,Gary,,D,AL01,2022,7/7/2022,40003384
31108,Hon.,Johnson,"Henry C. ""Hank""",Jr.,O,GA04,2022,5/15/2023,10054700
31109,Hon.,Johnson,James Michael,,O,LA04,2022,8/11/2023,10055641
31110,Hon.,Johnson,James Michael,,X,LA04,2022,5/4/2023,8219490
31111,,Johnson,Leif D.,,C,WA02,2022,5/2/2022,10047222
31112,,Johnson,Queen,,D,NY08,2022,7/7/2022,40003361
31113,,Johnson,Travis E.,,C,MN07,2022,5/16/2022,10049294
31114,,Jones,Bryan Christopher,,C,FL01,2022,4/16/2022,10046261
31115,,Jones,Herbert Carroll,Jr.,C,VA01,2022,10/7/2022,10049770
31116,,Jones,Herbert Carroll,Jr.,X,VA01,2022,6/7/2022,8218982
31117,,Jones,Kermit,,C,CA03,2022,5/17/2022,10049299
31118,,Jones,Laura,,C,TX08,2022,5/16/2022,10046241
31119,,Jones,Rick Edwin,,D,UT01,2022,7/7/2022,40003355
31120,,Jones,Scott R.,,C,CA03,2022,4/7/2022,8218635
31121,,Jones,Vernon,,C,GA10,2022,4/21/2022,10046643
31122,Hon.,Jordan,James D,,O,OH04,2022,6/14/2023,10053666
31123,Hon.,Jordan,James D,,X,OH04,2022,5/11/2023,30018518
31124,,Josephson,Gary,,C,OH15,2022,10/1/2022,10049903
31125,,Josephson,Gary,,X,OH15,2022,7/13/2022,30017582
31126,,Joy,Elizabeth L.,,C,NY20,2022,5/15/2022,10048887
31127,Hon.,Joyce,David P.,,O,OH14,2022,8/12/2023,10053790
31128,Hon.,Joyce,David P.,,P,OH14,2022,6/9/2022,20021183
31129,Hon.,Joyce,David P.,,P,OH14,2022,6/9/2022,20021184
31130,Hon.,Joyce,David P.,,X,OH14,2022,5/10/2023,30018488
31131,Hon.,Joyce,John,,A,PA13,2022,5/14/2024,10061083
31132,Hon.,Joyce,John,,O,PA13,2022,5/10/2023,10051914
31133,,Junge,Paul,,C,MI08,2022,7/15/2022,10048880
31134,,Junge,Paul,,X,MI08,2022,6/6/2022,30017149
31135,,Junge,Paul,,X,MI08,2022,6/24/2022,30017543
31136,,Kaiman,Jon,,C,NY03,2022,6/23/2022,8219038
31137,,Kaiman,Jon,,X,NY03,2022,6/23/2022,8219048
31138,,Kale,Andrea Doria,,C,FL17,2022,7/19/2022,10049150
31139,,Kale,Andrea Doria,,D,FL17,2022,7/7/2022,40003359
31140,,Kale,Andrea Doria,,X,FL17,2022,6/22/2022,30017285
31141,,Kalloch,Andrew,,C,OR04,2022,5/16/2022,10048930
31142,,Kamlager,Sydney,,C,CA37,2022,8/13/2022,10048702
31143,,Kamlager,Sydney,,X,CA37,2022,6/7/2022,30017073
31144,Hon.,Kamlager,Sydney,,H,CA37,2022,8/4/2023,10053458
31145,Hon.,Kamlager,Sydney,,X,CA37,2022,5/8/2023,30018372
31146,,Kaplan,Glenn,,C,CA12,2022,5/4/2022,10047367
31147,Hon.,Kaptur,Marcy,,O,OH09,2022,5/15/2023,10053332
31148,,Kaspar,Scott Richard,,C,IL06,2022,5/14/2022,10048194
31149,,Kaspar,Scott Richard,,X,IL06,2022,6/22/2022,30016837
31150,,Kean,Thomas H.,Jr,C,NJ07,2022,5/15/2022,10046941
31151,Hon.,Kean,Thomas H.,,X,NJ07,2022,5/15/2023,30018914
31152,Hon.,Kean,Thomas H.,Jr.,A,NJ07,2022,9/15/2023,8219968
31153,Hon.,Kean,Thomas H.,Jr.,H,NJ07,2022,8/13/2023,10051830
31154,Hon.,Keating,William R.,,O,MA09,2022,6/7/2023,10053842
31155,Hon.,Keating,William R.,,P,MA09,2022,2/28/2022,20020504
31156,Hon.,Keating,William R.,,P,MA09,2022,5/5/2022,20020915
31157,Hon.,Keating,William R.,,P,MA09,2022,6/17/2022,20021222
31158,Hon.,Keating,William R.,,P,MA09,2022,10/30/2022,20021629
31159,Hon.,Keating,William R.,,P,MA09,2022,11/4/2022,20021937
31160,Hon.,Keating,William R.,,P,MA09,2022,11/21/2022,20022024
31161,Hon.,Keating,William R.,,P,MA09,2022,12/21/2022,20022156
31162,Hon.,Keating,William R.,,X,MA09,2022,5/11/2023,30018512
31163,,Keeney,Taylor,,W,VA07,2022,,8219026
31164,Ms.,Keivaulqe Autiameineire,Fepbrina Estrelvia,,C,CA27,2022,2/14/2023,10050915
31165,Ms.,Keivaulqe Autiameineire,Fepbrina Estrelvia,,C,CA27,2022,2/14/2023,10050915
31166,Hon.,Kelly,John Trent,,A,MS01,2022,9/29/2023,8219984
31167,Hon.,Kelly,John Trent,,O,MS01,2022,4/26/2023,10052150
31168,Hon.,Kelly,Mike,,O,PA16,2022,7/18/2023,8219841
31169,Hon.,Kelly,Mike,,P,PA16,2022,3/10/2022,8218604
31170,Hon.,Kelly,Mike,,P,PA16,2022,5/25/2022,8218856
31171,Hon.,Kelly,Mike,,P,PA16,2022,6/9/2022,8218936
31172,Hon.,Kelly,Mike,,P,PA16,2022,7/13/2022,8219082
31173,Hon.,Kelly,Mike,,P,PA16,2022,8/10/2022,8219156
31174,Hon.,Kelly,Mike,,P,PA16,2022,1/11/2023,8219317
31175,Hon.,Kelly,Mike,,X,PA16,2022,4/24/2023,8219476
31176,Hon.,Kelly,Robin,,O,IL02,2022,8/14/2023,10055071
31177,Hon.,Kelly,Robin,,X,IL02,2022,5/24/2023,8219598
31178,Hon.,Kelly,Robin,,X,IL02,2022,6/21/2023,30019220
31179,,Kent,Joseph,,A,WA03,2022,10/25/2022,10050530
31180,,Kent,Joseph,,C,WA03,2022,4/19/2022,10046466
31181,,Kerner,Gerald M.,,C,MS02,2022,5/9/2022,10047901
31182,,Kerr,Michael Ernest,,C,CA10,2022,9/23/2022,10050428
31183,Hon.,Khanna,Rohit,,A,CA17,2022,2/1/2024,8220123
31184,Hon.,Khanna,Rohit,,O,CA17,2022,8/9/2023,8219881
31185,Hon.,Khanna,Rohit,,P,CA17,2022,1/7/2022,8218518
31186,Hon.,Khanna,Rohit,,P,CA17,2022,2/8/2022,8218560
31187,Hon.,Khanna,Rohit,,P,CA17,2022,3/8/2022,8218597
31188,Hon.,Khanna,Rohit,,P,CA17,2022,4/7/2022,8218637
31189,Hon.,Khanna,Rohit,,P,CA17,2022,5/6/2022,8218730
31190,Hon.,Khanna,Rohit,,P,CA17,2022,6/10/2022,8218940
31191,Hon.,Khanna,Rohit,,P,CA17,2022,7/7/2022,8219068
31192,Hon.,Khanna,Rohit,,P,CA17,2022,8/9/2022,8219155
31193,Hon.,Khanna,Rohit,,P,CA17,2022,9/8/2022,8219207
31194,Hon.,Khanna,Rohit,,P,CA17,2022,10/7/2022,8219242
31195,Hon.,Khanna,Rohit,,P,CA17,2022,11/10/2022,8219275
31196,Hon.,Khanna,Rohit,,P,CA17,2022,12/6/2022,8219288
31197,Hon.,Khanna,Rohit,,P,CA17,2022,1/6/2023,8219318
31198,Hon.,Khanna,Rohit,,X,CA17,2022,4/14/2023,8219457
31199,,Kheireddine,Moneer,,C,FL13,2022,5/16/2022,10049118
31200,,Kidd,Jim,,C,WI05,2022,5/17/2022,10049348
31201,,Kiggans,Jennifer,,C,VA02,2022,7/1/2022,10049817
31202,Hon.,Kiggans,Jennifer,,A,VA02,2022,1/4/2024,10056531
31203,Hon.,Kiggans,Jennifer,,H,VA02,2022,8/13/2023,10051896
31204,Hon.,Kiggans,Jennifer,,X,VA02,2022,4/11/2023,30017954
31205,,Kilboy,Matthew,,C,OH14,2022,4/18/2022,10046274
31206,Hon.,Kildee,Daniel T.,,O,MI08,2022,5/31/2023,10054900
31207,Hon.,Kildee,Daniel T.,,X,MI08,2022,5/4/2023,8219491
31208,,Kiley,Kevin,,C,CA03,2022,8/12/2022,10050187
31209,Hon.,Kiley,Kevin,,H,CA03,2022,8/4/2023,10053524
31210,Hon.,Kiley,Kevin,,X,CA03,2022,5/9/2023,30018402
31211,,Kiley,Susan M.,,A,NJ06,2022,5/16/2022,10046272
31212,,Kiley,Susan M.,,C,NJ06,2022,4/5/2022,10044698
31213,Hon.,Kilmer,Derek,,O,WA06,2022,7/21/2023,10052705
